TeamID,TeamName,Season,games,win_pct,avg_margin,avg_score,avg_allowed,recent_win_pct,recent_margin,off_eff,def_eff,net_eff,ast_rate,tov_rate,ft_rate,three_share,adj_margin_rating,home_win_pct,away_win_pct,neutral_win_pct,conference_net_eff,conference_win_pct,massey_pct,massey_system_count
3101,Abilene Chr,2026,30,0.6666666666666666,6.766666666666667,68.2,61.43333333333333,0.6,2.6,95.3491268820288,86.00691532161338,9.342211560415429,18.03429542534111,20.401902743817065,0.31858508236780275,0.1314093105577471,4.191398672676561,0.8461538461538461,0.6666666666666666,0.2,-0.08429109410723624,0.4997440982662657,,
3102,Air Force,2026,33,0.45454545454545453,-3.090909090909091,59.72727272727273,62.81818181818182,0.5,-3.3,86.1897765955309,90.71437594881684,-4.5245993532859385,15.989355359816317,17.119100328645384,0.2685933789062248,0.09324449054357775,-3.0447654799898833,0.5833333333333334,0.23529411764705882,1.0,-0.8994867988499063,0.48869299923596365,,
3103,Akron,2026,29,0.1724137931034483,-12.827586206896552,66.86206896551724,79.6896551724138,0.3,-10.0,86.41007475476601,102.99985064207918,-16.589775887313163,15.567950360431382,23.459965692833364,0.3189827647622632,0.12918103647714357,-11.590130819768781,0.23076923076923078,0.07142857142857142,0.5,-1.8571014769494067,0.4780710563177193,,
3104,Alabama,2026,33,0.696969696969697,8.575757575757576,70.12121212121212,61.54545454545455,0.4,-5.0,99.08973296186213,86.34471482984637,12.745018132015744,19.68103628376478,19.860903904693547,0.2883889773033696,0.14280891185704178,24.32525690926049,0.8,0.375,0.8,15.0396546838084,0.6657852179221408,,
3105,Alabama A&M,2026,29,0.6551724137931034,2.9655172413793105,60.241379310344826,57.275862068965516,0.9,12.0,85.48572977464855,81.21539958055756,4.27033019409098,15.234457804905222,25.71874754061761,0.4474660396141669,0.06691414375036846,-5.6902096102640165,0.9090909090909091,0.5833333333333334,0.3333333333333333,-12.016580925399472,0.36244833079278754,,
3106,Alabama St,2026,29,0.5172413793103449,-7.827586206896552,59.3448275862069,67.17241379310344,0.7,0.6,77.04667938116977,87.34950987144163,-10.302830490271871,13.341753987134306,29.23753450678174,0.3463415038411299,0.0694408493583163,-15.198720457824253,0.6666666666666666,0.4375,0.5,-12.016580925399472,0.36244833079278754,,
3107,SUNY Albany,2026,29,0.4482758620689655,0.6206896551724138,56.275862068965516,55.6551724137931,0.3,-1.9,91.06831518129573,89.6777283164887,1.3905868648070236,21.09534520819728,22.924415809726675,0.26488144954097825,0.12037306766049037,-2.921704108022075,0.6153846153846154,0.3125,0.5,-0.2441684905864009,0.5065481453412488,,
3108,Alcorn St,2026,27,0.5185185185185185,-5.851851851851852,54.96296296296296,60.81481481481482,0.6,4.3,78.17690286188689,86.36960700928391,-8.192704147397022,18.25335619018128,23.527272979705277,0.2820125154145594,0.09702712852227055,-14.952084738440284,0.7,0.5,0.0,-12.016580925399472,0.36244833079278754,,
3110,American Univ,2026,30,0.23333333333333334,-10.6,55.7,66.3,0.2,-12.9,81.55252170831709,97.49011725303625,-15.937595544719162,17.04790707437575,20.86902479720237,0.24244386931137488,0.11291148221074858,-16.656116113071946,0.2857142857142857,0.1875,0.5,-3.026399054672254,0.46361026140155726,,
3111,Appalachian St,2026,28,0.32142857142857145,-3.2857142857142856,60.25,63.535714285714285,0.1,-8.6,87.96796052384514,92.88456631872383,-4.916605794878685,19.73255629009059,22.501636784094423,0.28757719105176494,0.11287795166516106,-1.4297898631354258,0.46153846153846156,0.21428571428571427,0.0,0.5435525287431949,0.5100122543455646,,
3112,Arizona,2026,30,0.4,-1.3666666666666667,69.8,71.16666666666667,0.2,-8.1,89.92287916979807,92.23828822850119,-2.315409058703127,18.955734157387557,20.59777782696997,0.321928495536979,0.0739348113919604,6.11557142649627,0.6,0.0,0.0,8.507141383208243,0.6055754830341228,,
3113,Arizona St,2026,34,0.7058823529411765,5.9411764705882355,66.52941176470588,60.588235294117645,0.5,-0.1,90.70409836283416,82.76637762516397,7.937720737670189,20.178378616481123,21.8131504109022,0.30633042020354784,0.07800784029552833,16.573419914398436,0.8823529411764706,0.5,0.6666666666666666,8.507141383208243,0.6055754830341228,,
3114,Ark Little Rock,2026,29,0.4482758620689655,-4.758620689655173,59.275862068965516,64.03448275862068,0.5,-0.9,83.75366125462777,90.0851001073024,-6.3314388526746335,13.764475382614808,20.93141462678864,0.3092880931093914,0.07684825572808392,-6.3554809320636,0.5384615384615384,0.35714285714285715,0.5,-2.5477276708928467,0.473132538371693,,
3115,Ark Pine Bluff,2026,30,0.4666666666666667,-8.6,60.3,68.9,0.6,1.4,81.96446188461111,93.61001906840382,-11.64555718379271,15.345659527902411,24.43534258124013,0.3546944022117942,0.0820275389635981,-19.404515355012194,0.7,0.29411764705882354,0.6666666666666666,-12.016580925399472,0.36244833079278754,,
3116,Arkansas,2026,32,0.375,-5.5625,70.40625,75.96875,0.1,-16.1,89.33486526038521,96.549227026251,-7.214361765865793,15.186780463733463,20.522560057815376,0.29445334908816917,0.1193493276509248,7.210591046080246,0.5,0.09090909090909091,0.6666666666666666,15.0396546838084,0.6657852179221408,,
3117,Arkansas St,2026,32,0.71875,8.5,75.9375,67.4375,0.5,5.3,94.32200057871366,83.7627468834151,10.55925369529855,17.835198155283376,20.84791561370596,0.26314469620694353,0.14788907009265234,8.909890124115392,0.8461538461538461,0.6,0.75,0.5435525287431949,0.5100122543455646,,
3119,Army,2026,30,0.7666666666666667,8.8,63.93333333333333,55.13333333333333,0.8,11.7,98.26620087854307,84.52958083236548,13.736620046177595,22.363234419371118,18.44929805216565,0.311171805112311,0.12288140426344821,1.3076674626690377,0.8571428571428571,0.6875,0.5,-3.026399054672254,0.46361026140155726,,
3120,Auburn,2026,32,0.46875,-3.5625,59.3125,62.875,0.2,-14.5,84.46527730677266,89.46389297358382,-4.998615666811162,13.43219949348599,21.29652620234498,0.28486201158471575,0.08006724279981924,10.630327541491571,0.5625,0.2727272727272727,0.6,15.0396546838084,0.6657852179221408,,
3122,Austin Peay,2026,30,0.5666666666666667,4.966666666666667,64.33333333333333,59.36666666666667,0.6,7.0,95.16417296806685,87.96220473911607,7.201968228950776,18.710871212837805,21.52549088577623,0.2777170974581947,0.10760960750910951,0.4229374860019419,0.25,0.7857142857142857,0.75,-3.1646460895371464,0.4743972579762346,,
3123,Ball St,2026,32,0.78125,10.4375,77.4375,67.0,0.8,10.9,100.00888607833852,86.68167221396294,13.327213864375583,24.71723177459279,21.726407843021793,0.31916449225304855,0.11999072245686175,10.43519245283563,0.8461538461538461,0.7333333333333333,0.75,-1.8571014769494067,0.4780710563177193,,
3124,Baylor,2026,32,0.75,11.46875,71.4375,59.96875,0.5,0.1,96.44314331636578,80.71724524315466,15.725898073211118,20.65248319560161,21.296162247887043,0.31930111574843145,0.12528774199009207,23.36011912622164,0.8333333333333334,0.7,0.5,8.507141383208243,0.6055754830341228,,
3125,Belmont,2026,32,0.625,4.21875,70.96875,66.75,0.7,10.1,95.6998638362366,89.95611065844753,5.743753177789076,18.062097234035893,16.813234247474725,0.3085503053563871,0.12566919354775397,5.999757535402399,0.7333333333333333,0.6428571428571429,0.0,-3.196650486993069,0.4536187175483363,,
3126,Bethune-Cookman,2026,30,0.16666666666666666,-13.2,54.13333333333333,67.33333333333333,0.3,-3.8,76.13038888258374,94.3267905606176,-18.19640167803384,12.928955466503536,27.522538389775878,0.3598274822428022,0.07397318752315432,-21.903555045723934,0.3333333333333333,0.0625,0.2,-12.016580925399472,0.36244833079278754,,
3127,Binghamton,2026,29,0.5862068965517241,0.06896551724137931,63.206896551724135,63.13793103448276,0.4,-0.8,93.35310779454544,93.05435788832484,0.298749906220604,15.262295354305161,21.856129692498133,0.29922124065399636,0.09855974501095917,-2.174649362647912,0.8461538461538461,0.4,0.0,-0.2441684905864009,0.5065481453412488,,
3129,Boise St,2026,33,0.7272727272727273,5.7272727272727275,70.03030303030303,64.3030303030303,0.6,2.8,96.06232243128773,88.35052186163215,7.711800569655591,21.802543554320174,19.747204670637277,0.28613023415076555,0.11567524388117725,4.224039186881676,0.875,0.5,0.8,-0.8994867988499063,0.48869299923596365,,
3130,Boston College,2026,31,0.16129032258064516,-12.741935483870968,64.09677419354838,76.83870967741936,0.1,-16.1,88.49401640322925,106.08679438735439,-17.592777984125135,17.280795563876417,18.43229711034716,0.25707353362419144,0.11443560462814678,-4.005334239778893,0.2222222222222222,0.09090909090909091,0.0,6.9039246925223825,0.5607765071652643,,
3131,Boston Univ,2026,30,0.3333333333333333,-5.1,57.43333333333333,62.53333333333333,0.4,-2.6,91.12513351913842,99.15687224781682,-8.03173872867841,21.865019231559284,22.12637156955468,0.246275162403279,0.11606266011737104,-11.45727634134332,0.2857142857142857,0.375,0.5,-3.026399054672254,0.46361026140155726,,
3132,Bowling Green,2026,27,0.48148148148148145,-3.185185185185185,65.22222222222223,68.4074074074074,0.6,0.2,87.08104698854858,91.06614882737276,-3.985101838824166,17.40984029921768,21.13760203633368,0.3363875677154098,0.11574214792687021,-2.3743514605559124,0.75,0.3076923076923077,0.0,-1.8571014769494067,0.4780710563177193,,
3133,Bradley,2026,31,0.6129032258064516,4.064516129032258,69.25806451612904,65.19354838709677,0.6,2.4,95.10008782972565,89.34962461939115,5.750463210334521,18.689626602895686,17.599023808202936,0.279449901178158,0.12866433545068648,0.5927728786175948,0.8571428571428571,0.42857142857142855,0.3333333333333333,-3.196650486993069,0.4536187175483363,,
3135,Brown,2026,26,0.5769230769230769,2.730769230769231,60.76923076923077,58.03846153846154,0.5,-0.9,87.4772685767528,84.06990842215106,3.407360154601757,17.663823854573845,22.055586894444396,0.2609859760804492,0.11546967600996122,1.8469768118690055,0.8,0.4666666666666667,0.0,0.17618188318916195,0.5333835505171712,,
3136,Bryant,2026,28,0.5714285714285714,5.392857142857143,61.75,56.357142857142854,0.4,-0.1,90.34316458838725,81.94309503978221,8.400069548605035,21.069020708760757,20.601588700303886,0.2548083079932438,0.09950961927795256,-1.6015892627050512,0.5833333333333334,0.5625,0.5,-0.2441684905864009,0.5065481453412488,,
3137,Bucknell,2026,29,0.3448275862068966,-6.931034482758621,51.03448275862069,57.96551724137931,0.5,-2.4,80.29226846358577,90.65349888440171,-10.361230420815943,17.017024656552486,21.03178284419832,0.2305813855058936,0.1005380630414762,-13.04898812369553,0.42857142857142855,0.26666666666666666,0.5,-3.026399054672254,0.46361026140155726,,
3138,Buffalo,2026,30,0.1,-13.166666666666666,58.666666666666664,71.83333333333333,0.1,-13.1,78.03469626204779,95.43156504726582,-17.396868785218036,15.486122384998762,26.125182803916125,0.2678809218280645,0.06968921159208015,-14.18888372802967,0.23076923076923078,0.0,0.0,-1.8571014769494067,0.4780710563177193,,
3139,Butler,2026,31,0.3870967741935484,-2.806451612903226,62.16129032258065,64.96774193548387,0.3,-5.7,88.03356240523216,92.5721164038268,-4.538553998594642,20.374915878765943,23.950580209049004,0.2790366009395133,0.12089279651550601,4.961508746020396,0.5294117647058824,0.18181818181818182,0.3333333333333333,4.089432842337943,0.552097965446762,,
3140,BYU,2026,33,0.6666666666666666,5.757575757575758,69.93939393939394,64.18181818181819,0.6,-0.9,93.03664036822352,85.88316198481598,7.153478383407522,18.952931697216233,22.037346964979502,0.3098884909567109,0.13197002656394977,15.951138041813637,0.75,0.5454545454545454,0.6666666666666666,8.507141383208243,0.6055754830341228,,
3141,C Michigan,2026,29,0.5862068965517241,3.1724137931034484,70.27586206896552,67.10344827586206,0.5,1.1,94.41310373319565,90.40010756330724,4.012996169888422,17.4232445013641,24.615479133261747,0.3502577343918103,0.08635789788839218,4.157279352650099,0.6666666666666666,0.5625,0.0,-1.8571014769494067,0.4780710563177193,,
3142,Cal Poly,2026,28,0.07142857142857142,-19.785714285714285,55.714285714285715,75.5,0.1,-13.6,76.40230823419265,103.57569262564573,-27.17338439145309,14.22317348492419,26.47169077348317,0.3040905841095986,0.0784763589374077,-18.47855872159324,0.08333333333333333,0.0625,0.5,-2.5497229401590173,0.4606811199553134,,
3143,California,2026,33,0.5757575757575758,6.303030303030303,69.33333333333333,63.03030303030303,0.6,7.1,96.3874265919253,87.53801882109983,8.84940777082548,22.049660512022268,20.95532549499692,0.32465647606571824,0.12948420720467144,17.19934909581214,0.7647058823529411,0.4,0.3333333333333333,6.9039246925223825,0.5607765071652643,,
3144,Campbell,2026,30,0.6,1.0333333333333334,58.166666666666664,57.13333333333333,0.6,1.6,86.69605772480905,85.59393862421194,1.1021191005971218,15.686201582000145,22.933467616651832,0.30191682187591024,0.09870368824925203,-5.150461619242019,0.8333333333333334,0.5,0.25,-2.6878458720343263,0.46686554689143034,,
3145,Canisius,2026,29,0.1724137931034483,-13.379310344827585,54.89655172413793,68.27586206896552,0.2,-8.4,77.71610467446922,96.59397917933101,-18.877874504861783,15.85517619131061,31.3794281887139,0.3488625889116578,0.08599134131562004,-20.070898979831064,0.2857142857142857,0.06666666666666667,0.5,-4.657521743928987,0.43066049171444054,,
